121.0	133.0	113.0	+1
16.0	18.0	15.0	+1
38.0	91.0	95.0	+1
160.0	147.0	115.0	+1
75.0	41.0	32.0	+1
115.0	128.0	110.0	+1
85.0	35.0	24.0	+1
12.0	14.0	11.0	+1
31.0	91.0	125.0	+1
66.0	32.0	23.0	+1
13.0	15.0	12.0	+1
13.0	15.0	10.0	+1
20.0	29.0	46.0	+1
109.0	66.0	50.0	+1
132.0	69.0	52.0	+1
12.0	14.0	11.0	+1
236.0	204.0	147.0	+1
30.0	35.0	31.0	+1
81.0	47.0	38.0	+1
123.0	88.0	69.0	+1
39.0	109.0	145.0	+1
12.0	14.0	11.0	+1
21.0	41.0	68.0	+1
113.0	77.0	55.0	+1
106.0	49.0	40.0	+1
85.0	46.0	39.0	+1
13.0	15.0	12.0	+1
21.0	28.0	47.0	+1
23.0	43.0	68.0	+1
208.0	174.0	126.0	+1
27.0	66.0	97.0	+1
135.0	68.0	51.0	+1
14.0	14.0	12.0	+1
88.0	49.0	32.0	+1
20.0	48.0	72.0	+1
21.0	50.0	80.0	+1
13.0	13.0	11.0	+1
22.0	44.0	68.0	+1
23.0	54.0	83.0	+1
13.0	15.0	12.0	+1
27.0	57.0	81.0	+1
25.0	30.0	26.0	+1
102.0	60.0	48.0	+1
19.0	27.0	40.0	+1
138.0	104.0	79.0	+1
158.0	112.0	86.0	+1
15.0	17.0	16.0	+1
29.0	29.0	29.0	+1
19.0	22.0	39.0	+1
35.0	52.0	44.0	+1
106.0	46.0	35.0	+1
15.0	17.0	14.0	+1
11.0	13.0	10.0	+1
27.0	63.0	89.0	+1
24.0	40.0	63.0	+1
23.0	40.0	66.0	+1
12.0	14.0	13.0	+1
13.0	15.0	12.0	+1
71.0	37.0	27.0	+1
78.0	88.0	77.0	+1
12.0	14.0	11.0	+1
14.0	14.0	12.0	+1
191.0	179.0	141.0	+1
116.0	127.0	111.0	+1
22.0	24.0	21.0	+1
20.0	24.0	36.0	+1
161.0	126.0	98.0	+1
23.0	52.0	84.0	+1
24.0	26.0	23.0	+1
114.0	63.0	46.0	+1
38.0	110.0	132.0	+1
57.0	136.0	151.0	+1
30.0	63.0	98.0	+1
85.0	38.0	30.0	+1
19.0	23.0	35.0	+1
14.0	16.0	15.0	+1
19.0	21.0	18.0	+1
25.0	47.0	70.0	+1
22.0	50.0	74.0	+1
25.0	68.0	103.0	+1
23.0	46.0	80.0	+1
31.0	81.0	116.0	+1
15.0	15.0	13.0	+1
24.0	85.0	150.0	+1
41.0	101.0	137.0	+1
10.0	12.0	9.0	+1
14.0	15.0	19.0	+1
111.0	55.0	42.0	+1
37.0	103.0	138.0	+1
24.0	44.0	69.0	+1
49.0	144.0	174.0	+1
13.0	15.0	12.0	+1
13.0	15.0	12.0	+1
25.0	71.0	105.0	+1
41.0	105.0	133.0	+1
9.0	11.0	8.0	+1
108.0	66.0	50.0	+1
39.0	113.0	150.0	+1
86.0	46.0	34.0	+1
9.0	11.0	8.0	+1
14.0	16.0	13.0	+1
13.0	12.0	7.0	+1
77.0	34.0	25.0	+1
66.0	33.0	26.0	+1
11.0	13.0	10.0	+1
23.0	50.0	79.0	+1
16.0	16.0	14.0	+1
25.0	73.0	109.0	+1
17.0	19.0	18.0	+1
148.0	133.0	104.0	+1
15.0	17.0	16.0	+1
66.0	76.0	67.0	+1
10.0	12.0	11.0	+1
64.0	34.0	26.0	+1
10.0	12.0	9.0	+1
20.0	35.0	58.0	+1
37.0	78.0	98.0	+1
12.0	14.0	11.0	+1
11.0	15.0	16.0	-1
92.0	104.0	92.0	+1
185.0	139.0	105.0	+1
24.0	55.0	86.0	+1
23.0	38.0	67.0	+1
18.0	25.0	41.0	+1
11.0	13.0	10.0	+1
21.0	30.0	45.0	+1
24.0	30.0	46.0	+1
9.0	11.0	10.0	+1
159.0	136.0	104.0	+1
29.0	84.0	151.0	+1
41.0	49.0	38.0	+1
14.0	14.0	12.0	+1
71.0	37.0	28.0	+1
79.0	41.0	32.0	+1
13.0	13.0	11.0	+1
12.0	14.0	11.0	+1
28.0	62.0	97.0	+1
90.0	40.0	29.0	+1
0.0	0.0	0.0	+1
11.0	13.0	10.0	+1
3.0	5.0	0.0	+1
11.0	13.0	10.0	+1
21.0	36.0	57.0	+1
12.0	14.0	11.0	+1
29.0	65.0	99.0	+1
19.0	37.0	41.0	+1
41.0	46.0	42.0	+1
39.0	83.0	110.0	+1
189.0	175.0	140.0	+1
13.0	15.0	12.0	+1
24.0	31.0	57.0	+1
40.0	119.0	150.0	+1
12.0	14.0	11.0	+1
26.0	62.0	88.0	+1
33.0	81.0	104.0	+1
20.0	26.0	48.0	+1
154.0	129.0	98.0	+1
22.0	24.0	21.0	+1
29.0	79.0	114.0	+1
10.0	12.0	11.0	+1
10.0	12.0	9.0	+1
27.0	76.0	109.0	+1
23.0	58.0	86.0	+1
26.0	61.0	89.0	+1
11.0	13.0	12.0	+1
19.0	32.0	49.0	+1
11.0	13.0	10.0	+1
17.0	18.0	13.0	+1
78.0	40.0	31.0	+1
87.0	39.0	29.0	+1
10.0	12.0	11.0	+1
20.0	27.0	43.0	+1
26.0	85.0	119.0	+1
69.0	35.0	25.0	+1
31.0	49.0	73.0	+1
22.0	37.0	56.0	+1
171.0	156.0	117.0	+1
40.0	39.0	35.0	+1
23.0	25.0	24.0	+1
24.0	65.0	97.0	+1
74.0	44.0	33.0	+1
105.0	118.0	101.0	+1
20.0	20.0	28.0	+1
12.0	14.0	11.0	+1
18.0	33.0	54.0	+1
10.0	12.0	9.0	+1
25.0	55.0	81.0	+1
13.0	15.0	12.0	+1
13.0	15.0	14.0	+1
11.0	13.0	10.0	+1
68.0	32.0	20.0	+1
30.0	83.0	114.0	+1
50.0	56.0	54.0	+1
26.0	59.0	90.0	+1
23.0	45.0	66.0	+1
128.0	116.0	94.0	+1
15.0	17.0	16.0	+1
37.0	77.0	77.0	+1
15.0	15.0	15.0	+1
14.0	16.0	15.0	+1
102.0	53.0	39.0	+1
78.0	39.0	32.0	+1
14.0	16.0	15.0	+1
225.0	239.0	142.0	+1
24.0	26.0	23.0	+1
13.0	15.0	12.0	+1
24.0	37.0	54.0	+1
80.0	50.0	40.0	+1
14.0	16.0	15.0	+1
123.0	70.0	54.0	+1
70.0	37.0	32.0	+1
15.0	15.0	13.0	+1
29.0	79.0	114.0	+1
19.0	31.0	47.0	+1
12.0	16.0	15.0	+1
11.0	13.0	12.0	+1
117.0	128.0	111.0	+1
12.0	14.0	11.0	+1
16.0	28.0	44.0	+1
14.0	16.0	13.0	+1
34.0	94.0	122.0	+1
36.0	101.0	139.0	+1
17.0	19.0	16.0	+1
29.0	68.0	97.0	+1
139.0	156.0	138.0	+1
12.0	14.0	11.0	+1
199.0	162.0	120.0	+1
25.0	35.0	62.0	+1
81.0	44.0	36.0	+1
28.0	69.0	101.0	+1
106.0	49.0	38.0	+1
206.0	223.0	145.0	+1
42.0	93.0	122.0	+1
58.0	65.0	57.0	+1
17.0	23.0	35.0	+1
9.0	13.0	12.0	-1
185.0	164.0	117.0	+1
10.0	12.0	11.0	+1
92.0	60.0	37.0	+1
146.0	125.0	94.0	+1
25.0	60.0	92.0	+1
119.0	130.0	114.0	+1
10.0	12.0	11.0	+1
24.0	58.0	93.0	+1
11.0	15.0	14.0	+1
226.0	186.0	135.0	+1
64.0	136.0	160.0	+1
57.0	28.0	24.0	+1
53.0	112.0	130.0	+1
69.0	28.0	22.0	+1
142.0	114.0	92.0	+1
135.0	118.0	90.0	+1
111.0	81.0	53.0	+1
148.0	104.0	77.0	+1
24.0	47.0	65.0	+1
13.0	15.0	12.0	+1
13.0	15.0	12.0	+1
27.0	60.0	93.0	+1
14.0	16.0	13.0	+1
26.0	56.0	84.0	+1
12.0	14.0	11.0	+1
29.0	56.0	85.0	+1
121.0	133.0	113.0	+1
91.0	56.0	34.0	+1
149.0	135.0	98.0	+1
13.0	13.0	11.0	+1
22.0	52.0	80.0	+1
20.0	29.0	44.0	+1
166.0	150.0	114.0	+1
171.0	162.0	131.0	+1
30.0	64.0	101.0	+1
16.0	18.0	17.0	+1
28.0	58.0	82.0	+1
21.0	30.0	47.0	+1
40.0	112.0	134.0	+1
0.0	0.0	0.0	+1
39.0	83.0	108.0	+1
24.0	63.0	96.0	+1
10.0	12.0	11.0	+1
12.0	14.0	11.0	+1
46.0	96.0	105.0	+1
13.0	13.0	11.0	+1
70.0	30.0	22.0	+1
23.0	39.0	55.0	+1
101.0	44.0	35.0	+1
0.0	0.0	0.0	+1
9.0	11.0	10.0	+1
27.0	71.0	106.0	+1
12.0	14.0	11.0	+1
35.0	80.0	109.0	+1
23.0	51.0	75.0	+1
11.0	13.0	12.0	+1
26.0	59.0	90.0	+1
25.0	52.0	82.0	+1
20.0	28.0	39.0	+1
148.0	114.0	79.0	+1
164.0	140.0	104.0	+1
68.0	73.0	69.0	+1
11.0	13.0	10.0	+1
124.0	65.0	51.0	+1
29.0	69.0	104.0	+1
22.0	33.0	51.0	+1
22.0	38.0	61.0	+1
38.0	72.0	97.0	+1
21.0	24.0	15.0	+1
126.0	114.0	90.0	+1
72.0	35.0	27.0	+1
11.0	11.0	9.0	+1
13.0	15.0	14.0	+1
28.0	63.0	93.0	+1
28.0	81.0	115.0	+1
170.0	131.0	100.0	+1
46.0	51.0	44.0	+1
11.0	15.0	18.0	-1
15.0	19.0	18.0	+1
97.0	121.0	123.0	+1
77.0	37.0	27.0	+1
10.0	12.0	9.0	+1
13.0	15.0	14.0	+1
55.0	85.0	93.0	+1
23.0	28.0	24.0	+1
25.0	56.0	87.0	+1
26.0	61.0	83.0	+1
104.0	47.0	36.0	+1
20.0	33.0	52.0	+1
15.0	17.0	14.0	+1
58.0	40.0	28.0	+1
31.0	74.0	106.0	+1
11.0	13.0	10.0	+1
122.0	88.0	61.0	+1
9.0	11.0	10.0	+1
13.0	13.0	11.0	+1
11.0	13.0	10.0	+1
23.0	44.0	73.0	+1
11.0	13.0	12.0	+1
54.0	65.0	57.0	+1
20.0	28.0	51.0	+1
22.0	29.0	55.0	+1
107.0	49.0	38.0	+1
12.0	14.0	13.0	+1
42.0	120.0	156.0	+1
13.0	15.0	12.0	+1
23.0	48.0	78.0	+1
204.0	166.0	129.0	+1
47.0	130.0	164.0	+1
28.0	54.0	81.0	+1
21.0	36.0	55.0	+1
30.0	48.0	60.0	+1
9.0	11.0	10.0	+1
11.0	13.0	12.0	+1
109.0	82.0	65.0	+1
78.0	107.0	105.0	+1
161.0	116.0	83.0	+1
23.0	43.0	67.0	+1
46.0	91.0	120.0	+1
32.0	71.0	104.0	+1
22.0	51.0	81.0	+1
13.0	13.0	11.0	+1
23.0	55.0	80.0	+1
14.0	21.0	27.0	+1
75.0	32.0	25.0	+1
188.0	156.0	117.0	+1
10.0	12.0	11.0	+1
16.0	15.0	13.0	+1
141.0	124.0	96.0	+1
39.0	70.0	91.0	+1
14.0	14.0	12.0	+1
13.0	15.0	14.0	+1
29.0	69.0	95.0	+1
118.0	130.0	110.0	+1
61.0	26.0	20.0	+1
24.0	49.0	71.0	+1
10.0	12.0	9.0	+1
25.0	66.0	98.0	+1
136.0	100.0	68.0	+1
17.0	19.0	31.0	+1
149.0	121.0	97.0	+1
38.0	79.0	99.0	+1
33.0	87.0	111.0	+1
110.0	57.0	39.0	+1
110.0	62.0	48.0	+1
9.0	11.0	8.0	+1
14.0	16.0	13.0	+1
36.0	107.0	137.0	+1
24.0	45.0	72.0	+1
21.0	37.0	53.0	+1
10.0	12.0	11.0	+1
107.0	53.0	41.0	+1
124.0	108.0	74.0	+1
15.0	17.0	14.0	+1
29.0	66.0	93.0	+1
159.0	145.0	110.0	+1
34.0	85.0	106.0	+1
10.0	24.0	25.0	+1
93.0	33.0	25.0	+1
151.0	147.0	118.0	+1
46.0	90.0	115.0	+1
10.0	12.0	9.0	+1
13.0	13.0	11.0	+1
13.0	13.0	11.0	+1
14.0	14.0	12.0	+1
144.0	100.0	75.0	+1
11.0	13.0	12.0	+1
70.0	37.0	30.0	+1
27.0	58.0	86.0	+1
43.0	111.0	148.0	+1
24.0	42.0	62.0	+1
142.0	105.0	78.0	+1
21.0	51.0	79.0	+1
118.0	131.0	113.0	+1
11.0	13.0	12.0	+1
8.0	17.0	12.0	+1
132.0	98.0	70.0	+1
11.0	13.0	12.0	+1
11.0	13.0	10.0	+1
18.0	20.0	17.0	+1
27.0	72.0	105.0	+1
23.0	64.0	96.0	+1
14.0	16.0	13.0	+1
27.0	66.0	99.0	+1
118.0	129.0	112.0	+1
132.0	71.0	52.0	+1
9.0	11.0	10.0	+1
127.0	96.0	78.0	+1
57.0	155.0	184.0	+1
121.0	132.0	115.0	+1
15.0	17.0	14.0	+1
121.0	133.0	113.0	+1
175.0	164.0	142.0	+1
143.0	86.0	67.0	+1
23.0	40.0	68.0	+1
10.0	12.0	11.0	+1
14.0	14.0	12.0	+1
147.0	112.0	84.0	+1
21.0	39.0	59.0	+1
15.0	17.0	16.0	+1
24.0	51.0	78.0	+1
11.0	13.0	12.0	+1
23.0	39.0	64.0	+1
10.0	12.0	11.0	+1
23.0	52.0	84.0	+1
173.0	119.0	91.0	+1
14.0	16.0	15.0	+1
25.0	60.0	90.0	+1
87.0	34.0	26.0	+1
22.0	39.0	57.0	+1
31.0	81.0	106.0	+1
10.0	12.0	11.0	+1
20.0	36.0	52.0	+1
35.0	65.0	101.0	+1
82.0	45.0	36.0	+1
17.0	19.0	18.0	+1
31.0	69.0	90.0	+1
18.0	19.0	21.0	+1
11.0	13.0	10.0	+1
26.0	31.0	35.0	+1
137.0	127.0	100.0	+1
29.0	72.0	104.0	+1
14.0	14.0	12.0	+1
10.0	12.0	9.0	+1
24.0	38.0	64.0	+1
30.0	76.0	112.0	+1
12.0	14.0	11.0	+1
12.0	14.0	11.0	+1
159.0	129.0	93.0	+1
239.0	239.0	239.0	+1
13.0	13.0	11.0	+1
108.0	48.0	37.0	+1
30.0	54.0	80.0	+1
156.0	123.0	92.0	+1
11.0	13.0	10.0	+1
92.0	59.0	44.0	+1
66.0	37.0	23.0	+1
36.0	107.0	139.0	+1
41.0	97.0	110.0	+1
24.0	64.0	99.0	+1
131.0	89.0	73.0	+1
67.0	26.0	20.0	+1
67.0	32.0	26.0	+1
195.0	165.0	115.0	+1
235.0	232.0	59.0	+1
169.0	103.0	79.0	+1
80.0	38.0	24.0	+1
27.0	73.0	107.0	+1
81.0	32.0	27.0	+1
23.0	35.0	59.0	+1
95.0	38.0	31.0	+1
10.0	12.0	11.0	+1
20.0	29.0	36.0	+1
24.0	61.0	90.0	+1
8.0	10.0	7.0	+1
115.0	128.0	110.0	+1
19.0	31.0	45.0	+1
174.0	149.0	109.0	+1
211.0	237.0	210.0	+1
18.0	20.0	15.0	+1
18.0	22.0	23.0	+1
27.0	63.0	95.0	+1
10.0	12.0	9.0	+1
78.0	34.0	23.0	+1
75.0	36.0	29.0	+1
109.0	51.0	40.0	+1
176.0	157.0	117.0	+1
22.0	32.0	59.0	+1
24.0	26.0	23.0	+1
83.0	90.0	83.0	+1
115.0	64.0	45.0	+1
157.0	150.0	121.0	+1
29.0	70.0	102.0	+1
15.0	17.0	14.0	+1
12.0	14.0	11.0	+1
11.0	13.0	10.0	+1
207.0	172.0	130.0	+1
19.0	21.0	20.0	+1
175.0	116.0	82.0	+1
13.0	15.0	14.0	+1
13.0	15.0	14.0	+1
102.0	53.0	39.0	+1
29.0	55.0	78.0	+1
26.0	72.0	108.0	+1
31.0	33.0	30.0	+1
96.0	54.0	40.0	+1
28.0	41.0	60.0	+1
14.0	26.0	40.0	+1
12.0	14.0	13.0	+1
89.0	52.0	36.0	+1
26.0	61.0	93.0	+1
16.0	25.0	42.0	+1
22.0	46.0	72.0	+1
26.0	62.0	88.0	+1
9.0	9.0	9.0	+1
23.0	26.0	31.0	+1
19.0	27.0	38.0	+1
29.0	79.0	114.0	+1
24.0	55.0	83.0	+1
32.0	82.0	109.0	+1
0.0	0.0	0.0	+1
119.0	131.0	111.0	+1
14.0	16.0	13.0	+1
135.0	114.0	85.0	+1
25.0	56.0	76.0	+1
10.0	12.0	9.0	+1
157.0	125.0	100.0	+1
28.0	64.0	98.0	+1
23.0	41.0	65.0	+1
15.0	17.0	16.0	+1
40.0	17.0	9.0	+1
125.0	123.0	100.0	+1
79.0	35.0	24.0	+1
36.0	105.0	138.0	+1
48.0	101.0	117.0	+1
24.0	32.0	55.0	+1
28.0	60.0	85.0	+1
9.0	14.0	10.0	+1
14.0	14.0	12.0	+1
122.0	96.0	69.0	+1
37.0	114.0	144.0	+1
20.0	31.0	53.0	+1
43.0	123.0	160.0	+1
31.0	97.0	129.0	+1
28.0	62.0	71.0	+1
177.0	149.0	112.0	+1
10.0	12.0	11.0	+1
122.0	136.0	121.0	+1
9.0	11.0	8.0	+1
35.0	77.0	102.0	+1
62.0	129.0	145.0	+1
10.0	12.0	11.0	+1
223.0	230.0	54.0	+1
25.0	58.0	93.0	+1
30.0	71.0	103.0	+1
27.0	61.0	88.0	+1
172.0	154.0	116.0	+1
29.0	59.0	85.0	+1
25.0	32.0	51.0	+1
31.0	79.0	115.0	+1
26.0	69.0	103.0	+1
131.0	103.0	79.0	+1
81.0	44.0	36.0	+1
34.0	75.0	97.0	+1
103.0	65.0	56.0	+1
11.0	13.0	12.0	+1
9.0	11.0	8.0	+1
30.0	66.0	98.0	+1
21.0	41.0	65.0	+1
27.0	60.0	95.0	+1
158.0	130.0	108.0	+1
33.0	35.0	32.0	+1
11.0	13.0	12.0	+1
122.0	64.0	44.0	+1
33.0	100.0	119.0	+1
21.0	28.0	46.0	+1
13.0	15.0	14.0	+1
30.0	77.0	107.0	+1
20.0	21.0	16.0	+1
15.0	15.0	13.0	+1
123.0	137.0	122.0	+1
29.0	58.0	90.0	+1
24.0	29.0	49.0	+1
166.0	101.0	73.0	+1
68.0	89.0	84.0	+1
109.0	57.0	44.0	+1
126.0	71.0	50.0	+1
203.0	197.0	149.0	+1
165.0	125.0	90.0	+1
24.0	58.0	85.0	+1
12.0	14.0	11.0	+1
32.0	66.0	94.0	+1
25.0	57.0	82.0	+1
26.0	56.0	82.0	+1
36.0	80.0	91.0	+1
177.0	128.0	88.0	+1
13.0	15.0	14.0	+1
160.0	114.0	90.0	+1
10.0	12.0	11.0	+1
23.0	62.0	93.0	+1
38.0	97.0	131.0	+1
25.0	38.0	55.0	+1
66.0	76.0	67.0	+1
24.0	40.0	63.0	+1
63.0	88.0	85.0	+1
75.0	46.0	30.0	+1
41.0	111.0	136.0	+1
96.0	44.0	31.0	+1
95.0	37.0	26.0	+1
29.0	73.0	112.0	+1
68.0	38.0	27.0	+1
62.0	29.0	22.0	+1
25.0	65.0	91.0	+1
47.0	63.0	62.0	+1
76.0	86.0	75.0	+1
13.0	15.0	12.0	+1
13.0	13.0	13.0	+1
149.0	165.0	136.0	+1
95.0	46.0	31.0	+1
75.0	32.0	26.0	+1
78.0	40.0	31.0	+1
17.0	24.0	42.0	+1
115.0	66.0	49.0	+1
131.0	97.0	70.0	+1
123.0	85.0	62.0	+1
157.0	134.0	102.0	+1
76.0	37.0	30.0	+1
12.0	14.0	13.0	+1
29.0	61.0	84.0	+1
31.0	89.0	129.0	+1
71.0	34.0	25.0	+1
19.0	30.0	26.0	+1
158.0	121.0	92.0	+1
23.0	34.0	62.0	+1
40.0	94.0	118.0	+1
11.0	13.0	12.0	+1
137.0	90.0	62.0	+1
161.0	112.0	82.0	+1
231.0	241.0	232.0	+1
21.0	32.0	54.0	+1
108.0	119.0	103.0	+1
0.0	0.0	2.0	+1
53.0	62.0	59.0	+1
26.0	66.0	101.0	+1
9.0	11.0	8.0	+1
25.0	45.0	69.0	+1
9.0	11.0	8.0	+1
24.0	52.0	73.0	+1
11.0	13.0	10.0	+1
188.0	152.0	116.0	+1
92.0	38.0	28.0	+1
74.0	37.0	31.0	+1
191.0	142.0	99.0	+1
25.0	49.0	73.0	+1
22.0	44.0	68.0	+1
21.0	45.0	71.0	+1
186.0	137.0	97.0	+1
49.0	18.0	16.0	+1
29.0	79.0	116.0	+1
43.0	111.0	146.0	+1
41.0	106.0	136.0	+1
179.0	145.0	120.0	+1
12.0	14.0	13.0	+1
93.0	54.0	47.0	+1
9.0	11.0	8.0	+1
80.0	42.0	31.0	+1
25.0	59.0	87.0	+1
10.0	12.0	11.0	+1
10.0	12.0	11.0	+1
27.0	70.0	105.0	+1
